route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,route_url
124377,IFF:EB,Stopbus ipv trein,Stopbus ipv trein Mönchengladbach Hbf <-> Venlo,,3,,,
124378,IFF:EB,Snelbus ipv trein,Snelbus ipv trein Mönchengladbach Hbf <-> Venlo,,3,,,
124379,IFF:EB,Sneltrein RE13,Venlo <-> Hamm (Westf.) S20000,,2,,,
124380,IFF:EB,Stoptrein RB61,Hengelo <-> Bielefeld Hbf ST20300,,2,,,
124382,IFF:EU SLEEPER,European Sleeper,Brussel-Zuid <-> Praha hl.n. ES400,,2,,,
61919,IFF:NMBS,Stoptrein,Puurs <-> Roosendaal ST2550,,2,,,
17562,IFF:NS,Intercity,Rotterdam Centraal <-> Utrecht Centraal IC2800,,2,,,
17627,IFF:NS,Sprinter,Utrecht Centraal <-> Baarn SPR5500,,2,,,
17641,IFF:NS,Sprinter,Utrecht Centraal <-> Zwolle SPR5600,,2,,,
17658,IFF:NS,Intercity,Zwolle <-> Roosendaal IC3600,,2,,,
17661,IFF:NS,Intercity,Amsterdam Centraal <-> Den Haag Centraal IC2100,,2,,,
17705,IFF:NS,Intercity,Den Haag Centraal <-> Enschede IC1700,,2,,,
17748,IFF:NS,Sprinter,Uitgeest <-> Rotterdam Centraal SPR4000,,2,,,
17792,IFF:NS,Intercity,Den Helder <-> Nijmegen IC3000,,2,,,
17803,IFF:NS,Sprinter,Amsterdam Centraal <-> Zandvoort aan Zee SPR5400,,2,,,
17828,IFF:NS,Sprinter,Haarlem <-> Den Haag Centraal SPR6300,,2,,,
37294,IFF:NS,Sprinter,Ede-Wageningen <-> Arnhem Centraal SPR7500,,2,,,
41202,IFF:NS,Intercity,Vlissingen <-> Amsterdam Centraal IC2200,,2,,,
41208,IFF:NS,Sprinter,Dordrecht <-> Roosendaal SPR5900,,2,,,
41216,IFF:NS,Sprinter,Apeldoorn <-> Almelo SPR7000,,2,,,
41226,IFF:NS,Sprinter,Amsterdam Centraal <-> Hoorn SPR4800,,2,,,
41236,IFF:NS,Sprinter,Wijchen <-> Zutphen SPR7600,,2,,,
41239,IFF:NS,Sprinter,Den Haag Centraal <-> Dordrecht SPR5100,,2,,,
43187,IFF:NS,Sprinter,Den Haag Centraal <-> Dordrecht SPR5000,,2,,,
44942,IFF:NS,Intercity,Amsterdam Centraal <-> Almere Centrum IC2600,,2,,,
44947,IFF:NS,Sprinter,Almere Centrum <-> Utrecht Centraal SPR4900,,2,,,
45194,IFF:NS,Sprinter,Den Haag Centraal <-> Gouda Goverwelle SPR6800,,2,,,
52986,IFF:NS,Intercity,Enkhuizen <-> Maastricht IC2900,,2,,,
52991,IFF:NS,Sprinter,Breukelen <-> Rhenen SPR7300,,2,,,
66765,IFF:NS,Intercity,Nachtnettrein Utrecht Centraal <-> Rotterdam Centraal,,2,,,
67394,IFF:NS,Intercity,Den Haag Centraal <-> Eindhoven Centraal IC1100,,2,,,
67402,IFF:NS,Intercity,Nachtnettrein Utrecht Centraal <-> Rotterdam Centraal,,2,,,
73941,IFF:NS,Sprinter,Eindhoven Centraal <-> Deurne SPR14400,,2,,,
79951,IFF:NS,Sprinter,Tilburg Universiteit <-> Weert SPR6400,,2,,,
83134,IFF:NS,Intercity,Enkhuizen <-> Heerlen IC3900,,2,,,
84150,IFF:NS,Sprinter,Leiden Centraal <-> Utrecht Centraal SPR8900,,2,,,
84247,IFF:NS,Intercity,Rotterdam Centraal <-> Arnhem Centraal IC3200,,2,,,
90300,IFF:NS,Intercity,Vlissingen <-> Amsterdam Centraal IC2300,,2,,,
90309,IFF:NS,Sprinter,Assen <-> Groningen SPR6200,,2,,,
90312,IFF:NS,Sprinter,Lelystad Centrum <-> Leeuwarden SPR9000,,2,,,
109575,IFF:NS,Intercity,Amsterdam Centraal <-> Amersfoort Centraal IC1500,,2,,,
114870,IFF:NS,Intercity,Enkhuizen <-> Amsterdam Centraal IC12900,,2,,,
114871,IFF:NS,Intercity,Rotterdam Centraal <-> Utrecht Centraal IC2000,,2,,,
114872,IFF:NS,Intercity,Nachtnettrein Utrecht Centraal <-> Eindhoven Centraal,,2,,,
114873,IFF:NS,Intercity,Alkmaar <-> Maastricht IC2700,,2,,,
114874,IFF:NS,Intercity,Den Haag Centraal <-> Nijmegen IC3100,,2,,,
114875,IFF:NS,Intercity,Alkmaar <-> Haarlem IC3400,,2,,,
114876,IFF:NS,Intercity,Dordrecht <-> Venlo IC3500,,2,,,
114877,IFF:NS,Intercity,Den Haag Centraal <-> Groningen IC500,,2,,,
114878,IFF:NS,Intercity,Den Haag Centraal <-> Leeuwarden IC600,,2,,,
114879,IFF:NS,Intercity,Schiphol Airport <-> Groningen IC700,,2,,,
114880,IFF:NS,Intercity,Schiphol Airport <-> Leeuwarden IC800,,2,,,
114897,IFF:NS,Sprinter,Uitgeest <-> Amsterdam Centraal SPR14800,,2,,,
114898,IFF:NS,Sprinter,Utrecht Centraal <-> Tiel SPR16700,,2,,,
114899,IFF:NS,Sprinter,Hoorn Kersenboogerd <-> Hoofddorp SPR4100,,2,,,
114900,IFF:NS,Sprinter,Den Haag Centraal <-> Lelystad Centrum SPR4300,,2,,,
114901,IFF:NS,Sprinter,Amsterdam Centraal <-> Almere Oostvaarders SPR4600,,2,,,
114902,IFF:NS,Sprinter,Den Haag Centraal <-> Dordrecht SPR5200,,2,,,
114903,IFF:NS,Sprinter,Leiden Centraal <-> Utrecht Centraal SPR5700,,2,,,
114904,IFF:NS,Sprinter,Amsterdam Centraal <-> Amersfoort Vathorst SPR5800,,2,,,
114906,IFF:NS,Sprinter,Zwolle <-> Groningen SPR6100,,2,,,
114907,IFF:NS,Sprinter,Vlissingen <-> Roosendaal SPR6500,,2,,,
114908,IFF:NS,Sprinter,Arnhem Centraal <-> Dordrecht SPR6600,,2,,,
114909,IFF:NS,Sprinter,Leiden Centraal <-> Tiel SPR6700,,2,,,
114910,IFF:NS,Sprinter,Den Haag Centraal <-> Tiel SPR6900,,2,,,
114911,IFF:NS,Sprinter,Uitgeest <-> Driebergen-Zeist SPR7400,,2,,,
114912,IFF:NS,Sprinter,Amsterdam Centraal <-> Hoofddorp SPR8100,,2,,,
114913,IFF:NS,Sprinter,Amsterdam Centraal <-> Hoofddorp SPR8200,,2,,,
114914,IFF:NS,Sprinter,Amsterdam Centraal <-> Hoofddorp SPR8300,,2,,,
114915,IFF:NS,Sprinter,Amsterdam Centraal <-> Hoofddorp SPR8400,,2,,,
120390,IFF:NS,Intercity,Enkhuizen <-> Amsterdam Centraal IC3700,,2,,,
121032,IFF:NS,Sprinter,Rotterdam Stadion <-> Dordrecht,,2,,,
121033,IFF:NS,Sprinter,Rotterdam Centraal <-> Rotterdam Stadion,,2,,,
124450,IFF:NS,Intercity direct,Rotterdam Centraal <-> Amsterdam Zuid ICD11800,,2,,,
124451,IFF:NS,Intercity direct,Rotterdam Centraal <-> Amsterdam Zuid ICD12400,,2,,,
124452,IFF:NS,Intercity direct,Breda <-> Amersfoort Schothorst ICD1800,,2,,,
124453,IFF:NS,Intercity direct,Rotterdam Centraal <-> Lelystad Centrum ICD2400,,2,,,
124473,IFF:NS,Sprinter,'s-Hertogenbosch <-> Deurne SPR4400,,2,,,
124474,IFF:NS,Sprinter,Den Haag Centraal <-> 's-Hertogenbosch SPR6000,,2,,,
124475,IFF:NS,Sprinter,Leiden Centraal <-> 's-Hertogenbosch SPR8800,,2,,,
124659,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Alkmaar <-> Den Helder,,2,,,
124665,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Delft <-> Rotterdam Centraal,,2,,,
124674,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Leiden Centraal <-> Schiphol Airport,,2,,,
124677,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Arnhem Centraal <-> Nijmegen,,3,,,
124680,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Amersfoort Centraal <-> Hilversum,,2,,,
124681,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Amersfoort Centraal <-> Weesp,,2,,,
124682,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Alkmaar <-> Amsterdam Centraal,,2,,,
124683,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Alkmaar <-> Amsterdam Sloterdijk,,2,,,
124689,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Amsterdam Centraal <-> Weesp,,2,,,
124707,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Haarlem <-> Uitgeest,,2,,,
124711,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Lelystad Centrum <-> Weesp,,2,,,
125405,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Delft <-> Den Haag HS,,2,,,
125904,IFF:NS,Sprinter,Amersfoort Centraal <-> Harderwijk SPR5300,,2,,,
126227,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Amsterdam Centraal <-> Utrecht Centraal,,2,,,
126619,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Goes <-> Roosendaal,,2,,,
126620,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Alphen a/d Rijn <-> Leiden Centraal,,2,,,
126622,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Breukelen <-> Utrecht Centraal,,2,,,
126623,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Goes <-> Roosendaal,,2,,,
126624,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Hoofddorp <-> Schiphol Airport,,3,,,
126625,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Haarlem <-> Zandvoort aan Zee,,2,,,
126626,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Leiden Centraal <-> Woerden,,2,,,
126627,IFF:NS,Taxibus ipv trein,Taxibus ipv trein Goes <-> Kapelle-Biezelinge,,2,,,
126628,IFF:NS,Intercity,Schagen <-> Alkmaar,,2,,,
126629,IFF:NS,Intercity,Haarlem <-> Den Haag HS,,2,,,
126630,IFF:NS,Intercity,Intercity Haarlem <-> Leiden Centraal,,2,,,
127125,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Almere Centrum <-> Weesp,,2,,,
127126,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Dordrecht <-> Rotterdam Centraal,,2,,,
127127,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Dordrecht <-> Schiedam Centrum,,2,,,
127128,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Rotterdam Centraal <-> Zwijndrecht,,3,,,
127129,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Schiedam Centrum <-> Zwijndrecht,,2,,,
127130,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Almere Centrum <-> Almere Poort,,2,,,
127131,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Almere Centrum <-> Naarden-Bussum,,3,,,
127132,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Almere Centrum <-> Weesp,,2,,,
127133,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Almere Poort <-> Weesp,,2,,,
127134,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Dordrecht <-> Rotterdam Centraal,,2,,,
127136,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Hoofddorp <-> Leiden Centraal,,2,,,
127137,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Rotterdam Centraal <-> Zwijndrecht,,2,,,
127138,IFF:NS,Taxibus ipv trein,Taxibus ipv trein Rotterdam Blaak <-> Rotterdam Zuid,,2,,,
127140,IFF:NS,Intercity,Schiphol Airport <-> Amersfoort Schothorst,,2,,,
127141,IFF:NS,Intercity,Intercity Dordrecht <-> Zwijndrecht,,2,,,
127142,IFF:NS,Intercity,Intercity Eindhoven Centraal <-> Zwijndrecht,,2,,,
127143,IFF:NS,Intercity,Den Haag Centraal <-> Rotterdam Centraal,,2,,,
127478,IFF:NS,Intercity,Intercity Amersfoort Schothorst <-> Schiphol Airport,,2,,,
127479,IFF:NS,Intercity,Schiphol Airport <-> Amersfoort Centraal,,2,,,
127481,IFF:NS,Intercity,Sittard <-> Maastricht,,2,,,
124383,IFF:NS INT,EuroCity,Brussel-Zuid <-> Rotterdam Centraal ECC9200,,2,,,
124384,IFF:NS INT,Eurocity Direct,Brussel-Zuid <-> Lelystad Centrum ECD9500,,2,,,
124385,IFF:NS INT,Eurostar,Amsterdam Centraal <-> London St. Pancras Int. EST9100,,2,,,
124386,IFF:NS INT,Eurostar,Paris-Nord <-> Amsterdam Centraal EST9300,,2,,,
124387,IFF:NS INT,Eurostar,Marne-la-Vallée-Chessy <-> Amsterdam Centraal EST9900,,2,,,
124388,IFF:NS INT,Intercity,Amsterdam Centraal <-> Berlin Ostbahnhof IC140,,2,,,
124389,IFF:NS INT,Intercity,Amsterdam Centraal <-> Hannover Hbf IC240,,2,,,
124390,IFF:NS INT,ICE International,Amsterdam Centraal <-> Frankfurt (M) Hbf ICE100,,2,,,
124391,IFF:NS INT,ICE International,Frankfurt (M) Hbf <-> Amsterdam Centraal ICE1200,,2,,,
124394,IFF:NS INT,Nightjet,Amsterdam Centraal <-> Zürich HB NJ400,,2,,,
124395,IFF:NS INT,Nightjet,Hamm (Westf.) <-> Wien Hbf NJ40400,,2,,,
127123,IFF:NS INT,ICE International,Amsterdam Centraal <-> Frankfurt (M) Hbf ICE200,,2,,,
127476,IFF:NS INT,Int. Trein,25 jaar ICE International Hannover Hbf <-> Amsterdam Bijlmer ArenA,,2,,,
127477,IFF:NS INT,Int. Trein,25 jaar ICE International Amsterdam Bijlmer ArenA <-> Aachen Hbf,,2,,,
41221,IFF:RNET,Sprinter,Alphen a/d Rijn <-> Gouda SPR8600,,2,,,
51587,IFF:RNET,Sprinter,Alphen a/d Rijn <-> Gouda SPR8700,,2,,,
61913,IFF:RNET,Stoptrein,Dordrecht <-> Gorinchem ST7100,,2,,,
61918,IFF:RNET,Stoptrein,Dordrecht <-> Geldermalsen ST7200,,2,,,
67428,IFF:RNET,Bus,Bus Dordrecht <-> Dordrecht Stadspolders,,3,,,
124477,IFF:RNET,Stopbus ipv trein,Stopbus ipv trein Boven-Hardinxveld <-> Sliedrecht,,3,,,
124478,IFF:RNET,Stopbus ipv trein,Stopbus ipv trein Dordrecht <-> Geldermalsen,,3,,,
124479,IFF:RNET,Stopbus ipv trein,Stopbus ipv trein Dordrecht <-> Gorinchem,,3,,,
124480,IFF:RNET,Stopbus ipv trein,Stopbus ipv trein Geldermalsen <-> Gorinchem,,3,,,
93582,IFF:RRREIS,Sprinter RS34,Amersfoort Centraal <-> Ede-Wageningen SPR31300,,2,,,
121035,IFF:RRREIS,Sprinter RS34,Amersfoort Centraal <-> Barneveld Zuid SPR31400,,2,,,
124481,IFF:VIAS,Stoptrein RE19,Arnhem Centraal <-> Düsseldorf Hbf ST20000,,2,,,
126669,IFF:VIAS,Stopbus ipv trein,Stopbus ipv trein Arnhem Centraal <-> Duisburg Hbf,,3,,,
126670,IFF:VIAS,Stopbus ipv trein,Stopbus ipv trein Arnhem Centraal <-> Emmerich,,3,,,
126671,IFF:VIAS,Stopbus ipv trein,Stopbus ipv trein Arnhem Centraal <-> Oberhausen Hbf,,3,,,
126672,IFF:VIAS,Stopbus ipv trein,Stopbus ipv trein Arnhem Centraal <-> Wesel,,3,,,
126673,IFF:VIAS,Snelbus ipv trein,Snelbus ipv trein Arnhem Centraal <-> Duisburg Hbf,,3,,,
126674,IFF:VIAS,Snelbus ipv trein,Snelbus ipv trein Arnhem Centraal <-> Oberhausen Hbf,,3,,,
126933,NL:EBS:Branding:EBS-HGL,64,Station Delft - Tanthof,,3,68257a,ffffff,
126934,NL:EBS:Branding:EBS-HGL,60,Station Delft - Nootdorp Metro,,3,68257a,ffffff,
126935,NL:EBS:Branding:EBS-HGL,61,Station Delft - Rijswijk,,3,68257a,ffffff,
126936,NL:EBS:Branding:EBS-HGL,63,Station Delft via IKEA - Delftsehout,,3,68257a,ffffff,
126937,NL:EBS:Branding:EBS-HGL,62,Station Delft - Delfgauw,,3,68257a,ffffff,
126938,NL:EBS:Branding:EBS-HGL,455,'s-Gravenzande via Naaldwijk en Delft - Zoetermeer,,3,e1251b,ffffff,
126939,NL:EBS:Branding:EBS-HGL,51,Rijswijk - Den Haag Grote markt,,3,004899,ffffff,
126940,NL:EBS:Branding:EBS-HGL,69,Station Delft - TU Campus,,3,68257a,ffffff,
126941,NL:EBS:Branding:EBS-HGL,456,Den Haag Leyenburg via Naaldwijk - Schiedam,,3,e1251b,ffffff,
126942,NL:EBS:Branding:EBS-HGL,71,Centrum West via Rokkeveen - Station Lansingerland,,3,68257a,ffffff,
126943,NL:EBS:Branding:EBS-HGL,70,Centrum West - Noordhove,,3,68257a,ffffff,
126945,NL:EBS:Branding:EBS-HGL,53,Rijswijk - Delft,,3,004899,ffffff,
126946,NL:EBS:Branding:EBS-HGL,284,Delfgauw via Pijnacker - Den Haag Ypenburg,,3,95c11f,ffffff,
126947,NL:EBS:Branding:EBS-HGL,45,Den Haag Centraal via Leidschendam - Leiden,,3,004899,ffffff,
126948,NL:EBS:Branding:EBS-HGL,44,Den Haag Centraal - Wassenaar,,3,004899,ffffff,
126949,NL:EBS:Branding:EBS-HGL,46,Den Haag Centraal via Voorschoten - Wassenaar,,3,004899,ffffff,
126950,NL:EBS:Branding:EBS-HGL,43,Den Haag Centraal via Wassenaar - Leiden Centraal,,3,004899,ffffff,
126951,NL:EBS:Branding:EBS-HGL,826,Schiedam via Maassluis - Honselersdijk,,3,004899,ffffff,
126952,NL:EBS:Branding:EBS-HGL,31,Den Haag Leyenburg - Hoek van Holland,,3,004899,ffffff,
126953,NL:EBS:Branding:EBS-HGL,37,Den Haag Leyenburg - Delft,,3,004899,ffffff,
126954,NL:EBS:Branding:EBS-HGL,30,Zoetermeer via Rijswijk - Naaldwijk,,3,004899,ffffff,
126955,NL:EBS:Branding:EBS-HGL,133,Delft - Maassluis,,3,004899,ffffff,
126956,NL:EBS:Branding:EBS-HGL,34,Monster via Naaldwijk - Maassluis,,3,004899,ffffff,
126957,NL:EBS:Branding:EBS-HGL,33,Delft - Maassluis,,3,004899,ffffff,
126958,NL:EBS:Branding:EBS-HGL,827,Den Haag - Honselersdijk,,3,004899,ffffff,
126959,NL:EBS:Branding:EBS-HGL,144,Den Haag Centraal - Duinrell,,3,f39200,ffffff,
126872,NL:EBS:Branding:EBS-VPR,404,Rockanje via Hellevoetsluis - Spijkenisse,,3,e1251b,ffffff,
126873,NL:EBS:Branding:EBS-VPR,403,Rockanje via Brielle - Spijkenisse,,3,e1251b,ffffff,
126874,NL:EBS:Branding:EBS-VPR,285,Vriesland via De Hoek - Metro Centrum,,3,68257a,ffffff,
126875,NL:EBS:Branding:EBS-VPR,205,Rozenburg via Botlek Distripark - Spijkenisse,,3,004899,ffffff,
126876,NL:EBS:Branding:EBS-VPR,105,Schiedam via Rozenburg - Spijkenisse,,3,004899,ffffff,
126877,NL:EBS:Branding:EBS-VPR,84,Maaswijk - Metro Centrum,,3,68257a,ffffff,
126878,NL:EBS:Branding:EBS-VPR,102,Rockanje via Brielle - Schiedam Centrum,,3,004899,ffffff,
126879,NL:EBS:Branding:EBS-VPR,204,Hellevoetsluis - Spijkenisse,,3,004899,ffffff,
126880,NL:EBS:Branding:EBS-VPR,106,Rozenburg via Hellevoetsluis - Spijkenisse,,3,004899,ffffff,
126881,NL:EBS:Branding:EBS-VPR,116,Zuidland - Spijkenisse,,3,004899,ffffff,
126882,NL:EBS:Branding:EBS-VPR,115,Rozenburg - Spijkenisse,,3,004899,ffffff,
126883,NL:EBS:Branding:EBS-VPR,281,Metro Centrum via De Elementen - Metro Centrum,,3,68257a,ffffff,
126884,NL:EBS:Branding:EBS-VPR,825,Spijkenisse via Schiedam - Honselersdijk,,3,004899,ffffff,
126885,NL:EBS:Branding:EBS-VPR,87,Halfweg via Metro Centrum - De Gaard,,3,68257a,ffffff,
126886,NL:EBS:Branding:EBS-VPR,903,Maasvlaktehopper,,3,95c11f,ffffff,
126887,NL:EBS:Branding:EBS-VPR,192,Rugge via Vierpolders - Rugge,,3,95c11f,ffffff,
126888,NL:EBS:Branding:EBS-VPR,91,Winkelcentrum via Den Bonsen Hoek - Oudenhoorn,,3,68257a,ffffff,
126889,NL:EBS:Branding:EBS-VPR,107,Oudenhoorn via Abbenbroek - Geervliet,,3,95c11f,ffffff,
126890,NL:EBS:Branding:EBS-VPR,902,Spijkhopper,,3,68257a,ffffff,
127504,NL:EBS:Branding:EBS-VPR,803,Rockanje strand via Brielle - Spijkenisse,,3,e1251b,ffffff,
126891,NL:EBS:Branding:MeerPlus,67,Zaandam via Wormerveer - Purmerend,,3,004899,ffffff,
126892,NL:EBS:Branding:MeerPlus,391,Zaandam Zaanse Schans - Amsterdam Noorderpark,,3,e1251b,ffffff,
126893,NL:EBS:Branding:MeerPlus,394,Amsterdam Noorderpark - Zaandam,,3,e1251b,ffffff,
126894,NL:EBS:Branding:MeerPlus,395,Amsterdam Sloterdijk - Zaandam ZMC,,3,e1251b,ffffff,
126895,NL:EBS:Branding:MeerPlus,63,Zaandam Station - Assendelft,,3,004899,ffffff,
126896,NL:EBS:Branding:MeerPlus,64,Zaandijk - Zaandam Kogerveld,,3,004899,ffffff,
126897,NL:EBS:Branding:MeerPlus,65,Beverwijk - Zaandam De Vlinder,,3,004899,ffffff,
126898,NL:EBS:Branding:MeerPlus,111,Zaandam via Amsterdam Noord - Marken,,3,004899,ffffff,
126899,NL:EBS:Branding:MeerPlus,N14,Amsterdam Centraal via Edam - Hoorn,,3,68257a,ffffff,
126900,NL:EBS:Branding:MeerPlus,N07,Amsterdam Centraal - Purmerend De Purmer,,3,68257a,ffffff,
126901,NL:EBS:Branding:MeerPlus,N06,Amsterdam Centraal - Purmerend Overwhere,,3,68257a,ffffff,
126902,NL:EBS:Branding:MeerPlus,N11,Amsterdam Centraal - Marken,,3,68257a,ffffff,
126903,NL:EBS:Branding:MeerPlus,456,Assendelft - Zaandam,,3,004899,ffffff,
126904,NL:EBS:Branding:MeerPlus,413,Purmerend via Oosthuizen - Beets,,3,004899,ffffff,
126905,NL:EBS:Branding:MeerPlus,416,Purmerend via Middenbeemster - De Rijp,,3,004899,ffffff,
126906,NL:EBS:Branding:MeerPlus,419,Ilpendam via Monnickendam - Broek in Waterland,,3,004899,ffffff,
126907,NL:EBS:Branding:MeerPlus,414,Krommeniedijk via Wormerveer - Oostknollendam,,3,004899,ffffff,
126908,NL:EBS:Branding:MeerPlus,305,Amsterdam Noord via Purmerend - De Rijp,,3,e1251b,ffffff,
126909,NL:EBS:Branding:MeerPlus,314,Amsterdam Noord via Edam - Hoorn,,3,e1251b,ffffff,
126910,NL:EBS:Branding:MeerPlus,103,Monnickendam via Purmerend - Amsterdam Sloterdijk,,3,004899,ffffff,
126911,NL:EBS:Branding:MeerPlus,101,Ringlijn Purmerend,,3,004899,ffffff,
126912,NL:EBS:Branding:MeerPlus,102,Ringlijn Purmerend,,3,004899,ffffff,
126913,NL:EBS:Branding:MeerPlus,112,Amsterdam Noord via Volendam - Edam,,3,004899,ffffff,
126914,NL:EBS:Branding:MeerPlus,119,Amsterdam Noord - Landsmeer,,3,004899,ffffff,
126915,NL:EBS:Branding:MeerPlus,100,Amsterdam Noord via Purmerend - Edam,,3,004899,ffffff,
126916,NL:EBS:Branding:MeerPlus,104,Amsterdam Noord - Purmerend De Purmer,,3,004899,ffffff,
126917,NL:EBS:Branding:MeerPlus,110,Amsterdam Noord via Edam - Purmerend,,3,004899,ffffff,
126918,NL:EBS:Branding:MeerPlus,316,Amsterdam Noord via Volendam - Edam,,3,e1251b,ffffff,
126919,NL:EBS:Branding:MeerPlus,306,Amsterdam Noord - Purmerend Overwhere,,3,e1251b,ffffff,
126920,NL:EBS:Branding:MeerPlus,307,Amsterdam Noord - Purmerend De Purmer,,3,e1251b,ffffff,
126921,NL:EBS:Branding:MeerPlus,315,Amsterdam Noord - Monnickendam,,3,e1251b,ffffff,
126922,NL:EBS:Branding:MeerPlus,308,Amsterdam Noord - Purmerend Weidevenne,,3,e1251b,ffffff,
126923,NL:EBS:Branding:MeerPlus,370,Amsterdam Zuidoost - Purmerend Centrum,,3,e1251b,ffffff,
126924,NL:EBS:Branding:MeerPlus,69,Zaandam via Wormerveer - Krommenie,,3,004899,ffffff,
126925,NL:EBS:Branding:MeerPlus,N94,Amsterdam Centraal via Zaandam - Krommenie,,3,68257a,ffffff,
126926,NL:EBS:Branding:MeerPlus,N19,Amsterdam Centraal via Oostzaan - Zaandam,,3,68257a,ffffff,
126927,NL:EBS:Branding:MeerPlus,800,Amsterdam via Zaanse Schans - Volendam,,3,f39200,ffffff,
126928,NL:EBS:Branding:MeerPlus,801,Zaanse Schans - Amsterdam Centraal,,3,f39200,ffffff,
126929,NL:EBS:Branding:MeerPlus,68,Assendelft Station - Noorderveenweg,,3,004899,ffffff,
126930,NL:EBS:Branding:MeerPlus,272,Amsterdam Slotervaart via Sloterdijk - Purmerend,,3,004899,ffffff,
126931,NL:EBS:Branding:MeerPlus,614,Edam - Hoorn,,3,004899,ffffff,
126932,NL:EBS:Branding:MeerPlus,610,Marken - Volendam,,3,004899,ffffff,
127505,NL:EBS:Branding:MeerPlus,391,Amsterdam Centraal - Zaanse Schans,,3,e1251b,ffffff,
127506,NL:EBS:Branding:MeerPlus,276,Amsterdam Zuidoost - Purmerend Overwhere,,3,004899,ffffff,
106036,QBUZZ,2,Zwijndrecht - Dordrecht CS - Dubbeldam,,3,50af46,ffffff,
106037,QBUZZ,3,Oudelandshoek - Dordrecht CS - Crabbehof,,3,50af46,ffffff,
106038,QBUZZ,4,Staart/Papendrecht - Dordrecht CS - Amstelwijck,,3,50af46,ffffff,
106039,QBUZZ,5,Sterrenburg - Dordrecht CS - Stadspolders,,3,50af46,ffffff,
106040,QBUZZ,7,Sterrenburg - Dordrecht CS - Dordtse Kil,,3,50af46,ffffff,
106041,QBUZZ,10,Dordrecht CS - Binnenstad,,3,50af46,ffffff,
106042,QBUZZ,1,Station Gorinchem - Gildenwijk/Haarwijk,,3,50af46,ffffff,
106043,QBUZZ,13,Oudelandshoek - Dordrecht CS - Centrum,,3,50af46,ffffff,
106044,QBUZZ,14,Staart/Papendrecht - Dordrecht CS - Centrum,,3,50af46,ffffff,
106045,QBUZZ,6,Gorinchem Station - Avelingen,,3,50af46,ffffff,
106046,QBUZZ,21,Ridderkerk - Hendrik-Ido-Ambacht - Zwijndrecht,,3,50af46,ffffff,
106048,QBUZZ,74,Gorinchem - Groot-Ammers - Nieuw-Lekkerland,,3,50af46,ffffff,
106050,QBUZZ,80,Gorinchem - Arkel - Meerkerk - Lexmond - Vianen,,3,50af46,ffffff,
106051,QBUZZ,90,Utrecht - Vianen - Ameide - Nieuwpoort - Gelkenes,,3,50af46,ffffff,
106052,QBUZZ,92,Rotterdam Zuidplein - H.I. Ambacht - Dordrecht,,3,50af46,ffffff,
106053,QBUZZ,93,Dordrecht - Oud-Alblas - Nieuw-Lekkerland,,3,50af46,ffffff,
106054,QBUZZ,387,Gorinchem Dalem/Station - Vianen - Utrecht,,3,00a7e1,ffffff,
106055,QBUZZ,388,R'dam Kralingse Zoom - Papendrecht - Utrecht,,3,00a7e1,ffffff,
106056,QBUZZ,416,Dordrecht - Papendrecht - Alblasserdam,,3,ff0000,ffffff,
106057,QBUZZ,488,R'dam Kralingse Zoom - H.I. Ambacht - Dordrecht,,3,ff0000,ffffff,
106058,QBUZZ,489,R'dam Kral. Zoom - Alblasserdam - Nieuw-Lekkerland,,3,ff0000,ffffff,
106059,QBUZZ,491,Rotterdam Zuidplein - Papendrecht - Sliedrecht,,3,ff0000,ffffff,
106060,QBUZZ,701,Sliedrecht - Ottoland - Gorinchem,,3,e1dc14,000000,
